source_id,source_type,target_id,target_type,link_reason,owning_spec,status,source_file,source_line
IF-OPS-002,contract,DATA-OPS-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,166
IF-OPS-002,contract,DATA-OPS-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,166
IF-OPS-002,contract,DATA-OPS-011,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,166
IF-OPS-002,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,166
IF-OPS-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-002,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,166
IF-OPS-002,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,166
IF-OPS-002,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,166
IF-OPS-003,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,167
IF-OPS-003,contract,DATA-OPS-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,167
IF-OPS-003,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,167
IF-OPS-003,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-003,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,167
IF-OPS-003,contract,REQ-ARCH-009,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,93
IF-OPS-003,contract,REQ-GOV-003,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,74
IF-OPS-003,contract,REQ-GOV-006,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,77
IF-OPS-003,contract,REQ-OPS-002,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,25
IF-OPS-003,contract,REQ-OPS-013,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,27
IF-OPS-003,contract,REQ-SEC-007,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,30
IF-OPS-003,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,167
IF-OPS-003,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,167
IF-OPS-004,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,168
IF-OPS-004,contract,DATA-OPS-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,168
IF-OPS-004,contract,DATA-OPS-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,168
IF-OPS-004,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-004,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,168
IF-OPS-004,contract,REQ-ARCH-005,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,77
IF-OPS-004,contract,REQ-OPS-002,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,25
IF-OPS-004,contract,REQ-OPS-012,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,26
IF-OPS-004,contract,REQ-OPS-013,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,27
IF-OPS-004,contract,REQ-SEC-007,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,30
IF-OPS-004,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,168
IF-OPS-004,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,168
IF-OPS-005,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,169
IF-OPS-005,contract,DATA-OPS-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,169
IF-OPS-005,contract,DATA-OPS-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,169
IF-OPS-005,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-005,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,169
IF-OPS-005,contract,REQ-ARCH-005,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,77
IF-OPS-005,contract,REQ-OPS-012,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,26
IF-OPS-005,contract,REQ-OPS-013,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,27
IF-OPS-005,contract,REQ-SEC-007,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,30
IF-OPS-005,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,169
IF-OPS-005,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,169
IF-OPS-006,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,170
IF-OPS-006,contract,DATA-OPS-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,170
IF-OPS-006,contract,DATA-OPS-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,170
IF-OPS-006,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-006,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,170
IF-OPS-006,contract,REQ-GOV-005,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,76
IF-OPS-006,contract,REQ-OPS-001,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,24
IF-OPS-006,contract,REQ-OPS-003,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,26
IF-OPS-006,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,170
IF-OPS-006,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,170
IF-OPS-007,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,171
IF-OPS-007,contract,DATA-OPS-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,171
IF-OPS-007,contract,DATA-OPS-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,171
IF-OPS-007,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-007,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,171
IF-OPS-007,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,171
IF-OPS-007,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,171
IF-OPS-008,contract,DATA-D1-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,172
IF-OPS-008,contract,DATA-OPS-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,172
IF-OPS-008,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-008,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,172
IF-OPS-008,contract,MX-AS-001,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
IF-OPS-008,contract,MX-AS-003,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,130
IF-OPS-008,contract,REQ-ARCH-007,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,91
IF-OPS-008,contract,REQ-SEC-002,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,25
IF-OPS-008,contract,REQ-SEC-003,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,26
IF-OPS-008,contract,REQ-SEC-007,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,30
IF-OPS-008,contract,REQ-SEC-008,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,31
IF-OPS-008,contract,SPEC-34,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,172
IF-OPS-008,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,172
IF-OPS-008,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,172
IF-PUB-001,contract,DATA-KV-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,43
IF-PUB-001,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-PUB-001,contract,FLOW-CS-DISCOVERY,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,43
IF-PUB-001,contract,MX-CS-001,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,79
IF-PUB-001,contract,REQ-ARCH-008,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,92
IF-PUB-001,contract,REQ-GOV-001,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,72
IF-PUB-001,contract,REQ-SEC-008,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,31
IF-PUB-001,contract,SPEC-30,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,43
IF-PUB-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-PUB-002,contract,FLOW-FED-METADATA-SERVE,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,44
IF-PUB-002,contract,MX-FED-001,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,113
IF-PUB-002,contract,REQ-GOV-001,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,72
IF-PUB-002,contract,REQ-SEC-008,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,31
IF-PUB-002,contract,SPEC-32,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,44
IF-QUE-001,contract,DATA-D1-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,205
IF-QUE-001,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-QUE-001,contract,FLOW-SEARCH-INDEX,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,205
IF-QUE-001,contract,MX-CS-017,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,95
IF-QUE-001,contract,REQ-ARCH-013,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,102
IF-QUE-001,contract,REQ-OPS-005,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,28
IF-QUE-001,contract,SPEC-34,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,205
IF-QUE-002,contract,DATA-D1-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,206
IF-QUE-002,contract,DATA-R2-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,206
IF-QUE-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-QUE-002,contract,FLOW-CS-MEDIA-UPLOAD,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,206
IF-QUE-002,contract,MX-CS-011,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,89
IF-QUE-002,contract,REQ-OPS-005,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,28
IF-QUE-002,contract,SPEC-33,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,206
IF-QUE-003,contract,DATA-D1-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,207
IF-QUE-003,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-QUE-003,contract,FLOW-AS-TXN-DELIVERY,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,207
IF-QUE-003,contract,MX-AS-002,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,129
IF-QUE-003,contract,SPEC-34,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,207
IF-QUE-004,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,208
IF-QUE-004,contract,DATA-OPS-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,208
IF-QUE-004,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-QUE-004,contract,FLOW-REPLAY-REBUILD,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,208
IF-QUE-004,contract,SPEC-34,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,208
IF-QUE-004,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,208
IF-QUE-005,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,209
IF-QUE-005,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,209
IF-QUE-005,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-QUE-005,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,209
IF-QUE-005,contract,REQ-GOV-006,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,77
IF-QUE-005,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,209
IF-QUE-006,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,210
IF-QUE-006,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,210
IF-QUE-006,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-QUE-006,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,210
IF-QUE-006,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,210
IF-QUE-007,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,211
IF-QUE-007,contract,DATA-OPS-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,211
IF-QUE-007,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-QUE-007,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,211
IF-QUE-007,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,211
MX-AS-001,coverage,DATA-D1-005,data,uses_data,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
MX-AS-001,coverage,DATA-OPS-004,data,uses_data,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
MX-AS-001,coverage,EVID-AS-001,evidence,evidenced_by,12,active,spec/framework/44-verification-and-evidence-register.md,62
MX-AS-001,coverage,EVID-GOV-001,evidence,evidenced_by,12,active,spec/framework/44-verification-and-evidence-register.md,50
MX-AS-001,coverage,FLOW-OPS-JOB-CONTROL,flow,modeled_by,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
MX-AS-001,coverage,IF-OPS-008,contract,implements,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
MX-AS-001,coverage,RT-D1,runtime,owned_by_runtime,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
MX-AS-001,coverage,RT-jobs-worker,runtime,owned_by_runtime,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
